organisation_id,survey_data_id,ecd_name,center_type_name,center_active,name_of_contact_person,phone_number_contact_person,group_village_head,district,ecd_code,cbcc_code,name_data_collector,date_data_collection,parliamentary_constituency,village,traditional_authority,name_nearest_town_trading_center,latitude,longitude,global_positioning_system_eastings,global_positioning_system_northings,non_governmental_organisation_supporting_ecd,community_based_organisation_supporting_ecd,caregivers_male,caregivers_female,caregivers_total,trained_caregivers_male,trained_caregivers_female,trained_caregivers_total,untrained_caregivers_male,untrained_caregivers_female,untrained_caregivers_total,dropped_care_givers_3_years_male,dropped_care_givers_3_years_female,dropped_care_givers_3_years_total,parent_committee_members_male,parent_committee_members_female,parent_committee_members_total,dropped_trained_caregivers_3_years_male,dropped_trained_caregivers_3_years_female,dropped_trained_caregivers_3_years_total,registered_male,registered_female,registered_total,attendance_visit_day_male,attendance_visit_day_female,attendance_visit_day_total,transition_primary_school_male,transition_primary_school_female,transition_primary_school_total,orphan_male,orphan_female,orphan_total,special_needs_male,special_needs_female,special_needs_total,ecd_structure,structure_type_name,class_room_number,has_toilet,toilet_number,toilet_child_friendly,has_water_supply,water_source_type_name,distance_to_water_source_meters,has_garden,garden_size_acres,irrigable_dimba_land,irrigable_dimba_land_size_acres,has_feeding_program,has_kitchen,has_store_room,has_outdoor_materials,has_eating_utensils,distance_nearest_health_primary_school,primary_school_name,distance_nearest_health_facility_kilometers,health_facility_name,observation,logs,ta
87,1309,MANJENJE CBCC,,,CG,999055290,Jeweta,Blantyre,,30506038,T. Limbika,22-Jul-13,,Pitala,Kuntaja,Sigerege,-15.790707,34.92617,706330,8253271,,Umodzi Craft Organization,0,6,6,0,0,0,0,6,6,0,0,0,5,5,10,0,0,0,36,44,80,29,32,61,6,9,15,4,6,10,0,0,0,0,Temporary,1,0,,0,1,River,1000,0,,0,,0,0,0,0,0,3.1,,1.7,,"The cecntre do 0t have a permanent structure,0 cooking and eating utensils",,
87,1311,MALIYA CBCC,,,CG,994823889,Jeweta,Blantyre,,30506040,T. Limbani,22-Jul-13,,Jeweta,Kuntaja,Sigerege,-15.773138,34.927601,706501,8255214,,Umodzi Craft Organization,1,1,2,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,26,30,56,14,10,24,6,8,14,2,4,6,2,1,3,0,Permanent,1,0,,0,1,Borehole,50,0,,0,,0,0,0,0,1,0.5,,1.7,,there is 0 toilet. Cooking and eating utensils 0t e0ugh,,
87,1284,CHITAKALE CBCC,,,CG,0999321783/0999055290,Jeweta,Blantyre,,30506013,T. Limbani,24-Jul-13,,Zinganguwo,Kuntaja,Sigerege,-15.779348,34.949763,708870,8254504,,Umodzi Craft Organization,0,6,6,0,5,5,0,1,1,0,1,1,4,6,10,1,0,1,37,34,71,36,33,69,11,10,21,0,3,3,0,0,0,0,Permanent,1,1,1,1,1,Borehole,3,1,0.1,0,,1,1,0,1,1,3,,10,,The school has 0 out door play materialand eating materials are 0t e0ugh,,
87,1271,YAMIKANI NURSERY,,,CG,999918592,Kajombo,Blantyre,,30501109,Patricia Fatch,03-Dec-13,,Chilobwe,Kapeni,Chilobwe,-15.841717,35.011417,715411,8247540,,Christian Gathering Felloship,1,3,4,0,1,1,1,2,3,0,0,0,0,6,6,0,0,0,20,30,50,20,30,50,6,9,15,3,0,3,0,1,1,0,Permanent,3,1,1,1,1,Tap,10,0,,0,,1,1,1,1,1,0.05,,0.15,,,,
87,1627,YACINTER NURSERY SCHOOL,,,CG,994083155,Kajombo,Blantyre,,30533066,Patricia Fatch,06-Dec-13,,Zingwangwa,Kapeni,Zingwangwa,-15.820816,35.010329,715316,8249854,,,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,19,19,38,19,17,36,0,0,0,0,0,0,0,0,0,0,Temporary,2,1,1,1,1,Tap,50,0,,0,,1,1,1,1,1,0.01,,0.15,,,,
87,1641,VIKOWE NURSERY SCHOOL,,,CG,999242736,Kajombo,Blantyre,,30533080,Patricia Fatch,04-Dec-13,,Zingwangwa,Blantyre City,Zingwangwa,-15.822232,35.010025,715282,8249698,,,0,2,2,0,1,1,0,1,1,0,2,2,1,2,3,0,0,0,10,15,25,11,11,22,2,2,4,0,0,0,1,0,1,0,Permanent,1,1,1,1,1,Tap,5,0,,0,,1,0,0,1,1,1,,2.5,,,Soche West Ward,
87,1196,VERITY NURSERY SCHOOL,,,CG,999633470,Kajombo,Blantyre,,30501034,Patricia Fatch,18-Nov-13,,Chilobwe,Blantyre City,Naotcha Market,-15.83737,35.009091,715166,8248023,,,0,2,2,0,1,1,0,1,1,0,2,2,0,0,0,0,0,0,25,20,45,10,14,24,6,4,10,0,0,0,0,0,0,0,Permanent,1,1,2,1,1,Tap,50,0,,0,,1,1,1,0,1,0.4,,0.1,,,Soche West Ward,
87,1576,TIYAMIKE PVTSCHOOL,,,CG,888311715,Kajombo,Blantyre,,30533015,Patricia Fatch,27-May-14,,Chilobwe,Kapeni,Chilobwe Market,-15.777003,35.076186,722420,8254635,,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,4,10,4,2,6,0,0,0,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,10,0,,0,,0,0,0,0,0,0.25,,0.35,,,,
87,1584,TADALA CBCC,,,CG,88497036,Kajombo,Blantyre,,30533023,Patricia Fatch,18-Oct-13,,Chatha,Blantyre City,Chilobwe,-15.742661,35.011495,715524,8258502,,,0,2,2,0,0,0,0,2,2,0,6,6,3,7,10,4,0,4,13,17,30,6,3,9,11,14,25,7,5,12,0,0,0,0,Permanent,1,1,2,1,1,Tap,10,0,,0,,1,1,1,1,1,0.15,,0.3,,,Mapanga Ward,
87,1626,SUCCESS NURSERY SCHOOL,,,CG,881647877,Kajombo,Blantyre,,30533065,Patricia,09-Dec-13,,Chilobwe,Blantyre City,Naotch Market0,-15.837239,35.01153,,8248035,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,7,15,6,4,10,3,2,5,3,1,4,0,0,0,0,Permanent,1,1,1,1,1,Tap,150,0,,0,,0,0,0,1,1,0.48,,0.43,,,Michiru Ward,
87,1634,ST JULIE NURSERY SCHOOL,,,CG,888540848,Kajombo,Blantyre,,30533073,Patricia Fatch,05-Dec-13,,Zingwangwa,Blantyre City,Stella Maris Sec School,-15.825613,35.000933,714304,8249333,,,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,3,5,8,0,3,3,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Tap,5,0,,0,,0,1,1,1,1,2,,2.5,,,Soche West Ward,
87,1633,ST JAMES NURSERY SCHOOL,,,CG,999220911,Kajombo,Blantyre,,30533072,Patricia Fatch,05-Dec-13,,Zingwangwa,Blantyre City,Zingwangwa,-15.825453,35.001057,714318,8249350,,,0,2,2,0,2,2,0,0,0,0,0,0,3,1,4,0,0,0,14,10,24,12,8,20,4,5,9,0,0,0,0,0,0,0,Permanent,2,1,5,1,1,Tap,5,0,,0,,0,1,0,0,1,1.5,,1.5,,,Soche West Ward,
87,1263,SPARROWS NEST NURSERY SC,,,CG,881736625,Kajombo,Blantyre,,30501101,Patricia Fatch,07-Jan-14,,Chilobwe,Blantyre City,Chilobwe,-15.83515,35.001241,714327,8248277,,,1,2,3,1,2,3,0,0,0,0,0,0,6,4,10,0,0,0,13,11,24,11,9,20,5,3,8,0,0,0,0,0,0,0,Permanent,2,1,4,1,1,Borehole,10,0,,0,,0,0,0,1,1,0.2,,0.55,,,Soche West Ward,
87,1638,SHEPERD HEART NURSERY,,,CG,999363616,Kajombo,Blantyre,,30533077,Patricia Fatch,04-Dec-13,,Chimwankhunda,Kapeni,Zingwangwa,-15.822801,35.011156,715403,8249634,,,0,1,1,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,7,9,16,6,6,12,5,5,10,0,0,0,0,0,0,0,Permanent,1,1,4,1,1,Tap,50,0,,0,,0,0,0,1,1,0.1,,0.08,,,,
87,1169,SANDRA FOUNDATION SCHOOL,,,CG,999417477,Kajombo,Blantyre,,30501007,Patricia Fatch,25-Nov-13,,Chilobwe,Blantyre City,Chilobwe,-15.837621,35.004329,714656,8248000,,,1,3,4,0,2,2,1,1,2,0,1,1,0,0,0,1,0,1,16,4,20,10,7,17,3,2,5,0,0,0,0,0,0,0,Permanent,2,1,2,1,1,Tap,50,0,,0,,1,0,0,1,1,0.045,,0.08,,They do 0t have a kitchen,Soche West Ward,
87,1628,RED ROBINS NURSERY SCHOO,,,CG,888936250,Kajombo,Blantyre,,30533067,Patricia Fatch,06-Dec-13,,Zingwangwa,Kapeni,Zingwangwa Market,-15.820737,35.010272,715310,8249863,,,0,6,6,0,2,2,0,4,4,0,4,4,0,0,0,3,0,3,29,29,58,24,25,49,11,7,18,0,0,0,0,0,0,0,Permanent,4,1,2,1,1,Tap,100,0,,0,,1,1,1,1,1,0.2,,0.25,,The tap is within the premises,,
87,1174,REALITY NURSERY SCHOOL,,,CG,881523450,Kajombo,Blantyre,,30501012,Patricia Fatch,21-Nov-13,,,Blantyre City,,-15.840655,35.003699,714585,8247665,,,1,2,3,1,1,2,0,1,1,0,0,0,3,7,10,0,0,0,16,24,40,13,23,36,4,11,15,1,4,5,0,0,0,0,Temporary,2,1,1,1,1,Tap,10,0,,0,,1,1,1,0,1,0.015,,0.35,,,Soche West Ward,
87,1267,PLAY TO LEARN NURSERY SC,,,CG,995700927,Kajombo,Blantyre,,30501105,Patricia Fatch,07-Jan-14,,Bizmark,Kapeni,Green Corner Stage,-15.842101,34.994188,713565,8247515,,,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,3,6,9,1,5,6,0,0,0,0,0,0,0,0,0,0,Semi Permanent,3,1,2,1,1,Tap,5,1,,0,,0,1,1,1,1,0.8,,2,,,,
87,1260,ORPHAN CARE MALAWI,,,CG,999682081,Kajombo,Blantyre,,30501098,Patricia Fatch,09-Dec-13,,Chatha,Kapeni,Chilobwe,-15.842847,35.00684,714919,8247420,Beacon Trust,Mchokera,0,2,2,0,0,0,0,2,2,0,1,1,0,3,3,1,0,1,20,20,40,14,15,29,10,15,25,8,8,16,1,0,1,0,Permanent,1,1,2,1,1,Borehole,15,1,1,0,,1,1,1,0,0,0.55,,0.6,,,,
87,1639,NEW VISION NURSERY,,,CG,888728772,Kajombo,Blantyre,,30533078,Patricia Fatch,04-Dec-13,,Chimwankhunda,Kapeni,Zingwangwa,-15.823205,35.012433,715539,8249588,,,2,1,3,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,2,5,2,2,4,0,0,0,0,0,0,0,0,0,0,Semi Permanent,1,1,2,1,1,Tap,30,0,,0,,0,0,0,0,1,0.05,,0.45,,,,
87,1643,NEW DON NURSERY,,,CG,999915999,Kajombo,Blantyre,,30533082,Patricia Fatch,03-Dec-13,,Chimwankhunda,Blantyre City,Chimwankhunda,-15.82427,35.0149,715802,8249467,,,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,10,14,24,13,10,23,1,2,3,0,0,0,1,0,1,0,Permanent,1,1,1,1,1,Tap,15,0,,0,,0,0,0,1,0,0.04,,0.2,,,Soche West Ward,
87,1193,MY VISION NURSERYY,,,CG,888521686,Kajombo,Blantyre,,30501031,Patricia Fatch,18-Nov-13,,Chilobwe,Blantyre City,Naotcha Market,-15.840606,35.009787,715237,8247665,,,0,4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,10,20,30,10,18,28,2,3,5,0,1,1,0,0,0,0,Permanent,1,1,2,1,1,Tap,50,0,,0,,1,1,1,1,1,0.495,,0.405,,,Soche West Ward,
87,1163,MVANANI NURSER SCHOOL,,,CG,22952180,Kajombo,Blantyre,,30501001,Patricia Fatch,25-Nov-13,,Chilobwe,Kapeni,Chilobwe,-15.832743,35.009003,715162,8248536,,,0,3,3,0,1,1,0,2,2,0,2,2,0,0,0,1,0,1,17,18,35,15,18,33,2,4,6,0,0,0,0,0,0,0,Permanent,1,1,2,1,1,Tap,15,0,,0,,1,1,1,1,1,0.6,,0.02,,,,
87,1190,MPHATSO CENTRE CBCC,,,CG,888614411,Kajombo,Blantyre,,30501028,Patricia Fatch,18-Nov-13,,Chilobwe,Kapeni,Naotcha Market,-15.84068,35.009444,715200,8247657,,,0,3,3,0,0,0,0,3,3,0,2,2,0,0,0,1,0,1,18,22,40,8,12,20,3,5,8,8,12,20,0,1,1,0,Permanent,3,1,8,1,1,Borehole,20,0,,0,,1,1,1,1,1,0.5,,0.4,,,,
87,1268,MOSIMBWA ACADAMY NURSERY,,,CG,999232559,Kajombo,Blantyre,,30501106,Patricia Fatch,07-Jan-14,,Mussa,Kapeni,Green Corner Stage,-15.852385,34.98588,712664,8246385,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,8,12,3,7,10,2,0,2,0,0,0,0,0,0,0,Semi Permanent,1,1,2,1,1,Borehole,700,1,1.5,0,,0,0,0,0,1,1,,6,,,,
87,1644,MIRACLE NURSERY SCHOOL,,,CG,997456754,Kajombo,Blantyre,,30533083,Patricia Fatch,03-Dec-13,,Chimwankhunda,Kapeni,Chimwankhunda,-15.824376,35.014985,715811,8249455,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,13,7,2,9,4,1,5,0,0,0,0,0,0,0,Semi Permanent,1,1,1,1,1,Tap,10,0,,0,,0,0,0,1,0,0.05,,0.22,,,,
87,1631,MICKEY MOUSE SCHOOL,,,CG,0999221165/0888347450,Kajombo,Blantyre,,30533070,Patricia Fatch,05-Dec-13,,Zingwangwa,Blantyre City,Zingwangwa,-15.823823,35.008896,715160,8249523,,,0,4,4,0,2,2,0,2,2,0,1,1,4,8,12,0,0,0,39,39,78,25,25,50,19,13,32,4,2,6,4,2,6,0,Permanent,2,1,2,1,1,Tap,5,0,,0,,0,1,1,0,1,1,,1,,,Soche West Ward,
87,1184,LITTLE ANGELS ACADAMYY,,,CG,881116603,Kajombo,Blantyre,,30501022,Patricia Fatch,19-Nov-13,,Chilobwe,Blantyre City,Naotcha,-15.836387,35.007447,714991,8248134,,,0,5,5,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,35,33,68,22,25,47,8,5,13,1,1,2,0,0,0,0,Permanent,3,1,2,1,1,Tap,10,0,,0,,1,1,1,1,1,0.09,,0.05,,,Soche West Ward,
87,1171,KWACHA VISION NURSERY,,,CG,999145623,Kajombo,Blantyre,,30501009,Patricia Fatch,21-Nov-13,,Chilobwe,Kapeni,Naotcha Market,-15.835666,35.007686,715017,8248213,,,0,2,2,0,0,0,0,2,2,0,4,4,0,0,0,0,0,0,7,7,14,8,5,13,0,0,0,8,3,11,0,0,0,0,Permanent,1,1,2,1,1,Tap,200,0,,0,,1,0,0,1,1,0.3,,0.05,,,,
87,1630,JUPITER NURSERY SCHOOL,,,CG,999648879,Kajombo,Blantyre,,30533069,Patricia Fatch,06-Dec-13,,Zingwangwa,Kapeni,Zingwangwa Market,-15.816762,35.00974,715257,8250303,,,0,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,8,13,21,5,10,15,0,0,0,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Borehole,100,0,,0,,1,1,1,1,1,0.3,,0.35,,The Tap is within the building,,
87,1595,HOLISTIC CARE CBCC,,,CG,888782845,Kajombo,Blantyre,,30533034,Patricia Fatch,07-Jan-14,,Chatha,Blantyre City,Chilobwe Bus Deport,-15.824058,34.985893,712695,8249520,,Tadala,0,2,2,0,1,1,0,1,1,0,2,2,6,4,10,0,0,0,28,10,38,13,3,16,3,5,8,2,3,5,0,1,1,0,Semi Permanent,1,1,1,1,1,Tap,150,0,,0,,1,0,0,0,1,0.05,,0.5,,0 kitchen at the centre advanced them to build a atemporary one,Soche West Ward,
87,1483,HELL TEACHER PVT,,,CG,882748485,Kajombo,Blantyre,,30539020,Patricia Fatch,11-Jun-13,,Zingwangwa,Blantyre City,Zingwangwa,-15.772084,34.983786,712523,8255274,,,0,3,3,0,1,1,0,2,2,0,2,2,0,0,0,2,0,2,15,17,32,15,17,32,3,3,6,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,8,0,,0,,1,1,1,1,1,0.15,,0.03,,,Nancholi Ward,
87,1625,HAPPINESS APOSTOLIC NURS,,,CG,995423313,Kajombo,Blantyre,,30533064,Patricia Fatch,09-Dec-13,,Chilobwe,Blantyre City,Naotcha Market,-15.836787,35.011929,715471,8248085,,,0,2,2,0,1,1,0,1,1,0,2,2,0,0,0,1,0,1,8,7,15,6,6,12,6,0,6,10,0,10,6,0,6,0,Permanent,1,1,1,1,1,Tap,100,1,1,0,,1,1,1,1,1,0.5,,0.45,,,Likhubula Ward,
87,1197,GRAND NURSERY SCHOOL,,,CG,999434135,Kajombo,Blantyre,,30501035,Patricia Fatch,18-Nov-13,,Chilobwe,Blantyre City,Chilobwe,-15.832447,35.005702,714808,8248572,,,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,2,15,5,20,10,8,18,2,2,4,0,0,0,0,0,0,0,Permanent,2,1,2,1,1,Tap,1,0,,0,,1,1,1,1,1,0.2,,0.03,,,Soche West Ward,
87,1637,GOLDEN ERAH SCHOOL,,,CG,998593294,Kajombo,Blantyre,,30533076,Patricia Fatch,04-Dec-13,,Chimwankhunda,Kapeni,Chimwankhunda,-15.824619,35.009538,715227,8249434,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8,8,16,8,5,13,0,0,0,0,0,0,0,0,0,0,Semi Permanent,1,1,1,1,1,Tap,100,0,,0,,1,1,1,0,1,0.28,,0.25,,,,
87,1259,GLORY NURSERY SCHOOL,,,CG,0993326990/0888138014,Kajombo,Blantyre,,30501097,Patricia Fatch,09-Dec-13,,Chilobwe,Blantyre City,Naotcha Market,-15.842876,35.006945,714930,8247416,,,0,2,2,0,0,0,0,2,2,0,0,0,10,2,12,0,0,0,34,49,83,20,36,56,0,0,0,12,8,20,0,0,0,0,Semi Permanent,2,1,1,1,1,Borehole,70,0,,0,,1,1,1,0,1,0.4,,0.45,,,Soche West Ward,
87,1177,GEMO,,,CG,999381000,Kajombo,Blantyre,,30501015,Patricia Fatch,21-Nov-13,,Chilobwe,Kapeni,Naotcha,-15.843003,35.005645,714791,8247404,,,0,3,3,0,2,2,0,1,1,0,1,1,4,6,10,0,0,0,40,40,80,26,35,61,10,12,22,6,7,13,2,0,2,0,Permanent,3,1,2,1,1,Borehole,200,1,1,1,0.5,1,1,1,1,1,0.5,,0.8,,,,
87,1183,EMMANUEL NURSERY,,,CG,881765679,Kajombo,Blantyre,,30501021,Patricia Fatch,19-Nov-13,,Chilobwe,Kapeni,Naotcha Market,-15.838759,35.008068,715055,8247871,,,0,2,2,0,0,0,0,2,2,0,4,4,0,0,0,2,0,2,10,26,36,6,18,24,4,7,11,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,50,0,,0,,0,1,1,0,1,0.08,,0.15,,,,
87,1137,DIVINE KID PVT,,,CG,884133675,Kajombo,Blantyre,,30555012,Patricia Fatch,24-Oct-13,,Chilobwe,Kapeni,Naotcha Market,-15.763924,34.976876,711791,8256184,,,0,1,1,0,1,1,0,0,0,,1,,0,1,1,0,0,0,7,8,15,3,5,8,1,0,1,0,1,1,0,0,0,0,Permanent,1,1,2,1,1,Tap,20,0,,0,,1,1,1,1,1,0.38,,0.42,,,,
87,1173,CHILOBWE NURSERY MOSQUEE,,,CG,999032112,Kajombo,Blantyre,,30501011,Patricia Fatch,21-Nov-13,,Chilobwe,Blantyre City,Naotcha,-15.836557,35.007579,715005,8248115,Bilali Trust,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,12,17,4,8,12,0,0,0,0,2,2,0,0,0,0,Permanent,1,1,2,1,1,Tap,10,0,,0,,1,1,0,0,1,0.2,,0.05,,,Chilomoni Ward,
87,1629,CAMARA NURSERY SCHOOL,,,CG,999262454,Kajombo,Blantyre,,30533068,Patricia Fatch,06-Dec-13,,Zingwangwa,Kapeni,Zingwangwa Market,-15.817585,35.009644,715246,8250212,,,0,3,3,0,1,1,0,2,2,0,0,0,7,9,16,0,0,0,19,14,33,2,24,26,7,7,14,0,0,0,0,0,0,0,Temporary,1,1,2,1,1,Tap,100,1,2,0,,0,0,0,0,0,0.25,,0.3,,,,
87,1166,CALVARY NURSERY SCHOOL,,,CG,881188992,Kajombo,Blantyre,,30501004,Patricia Fatch,25-Nov-13,,Cholobwe,Blantyre City,Chilobwe,-15.836583,35.004687,714695,8248115,,,0,2,2,0,1,1,0,1,1,0,2,2,1,5,6,2,0,2,7,13,20,7,12,19,2,6,8,0,0,0,0,0,0,0,Semi Permanent,2,1,2,1,1,Tap,10,0,,0,,0,0,0,1,0,0.05,,0.08,,,Soche West Ward,
87,1645,BAPTIST NURSERY SCHOOL,,,CG,111983983,Kajombo,Blantyre,,30533084,Patricia Fatch,03-Dec-13,,Chimwankhunda,Kapeni,Chimwankhunda,-15.82376,35.018138,716150,8249520,,,0,3,3,0,1,1,0,2,2,0,1,1,3,4,7,0,0,0,12,16,28,10,14,24,3,5,8,0,0,0,0,0,0,0,Permanent,2,1,2,1,1,Tap,10,0,,0,,0,0,0,1,0,0.3,,0.25,,,,
87,1636,AFLOTE MEMORIAL SCHOOL,,,CG,999515656,Kajombo,Blantyre,,30533075,Patricia Fatch,04-Dec-13,,Chimwankhunda,Blantyre City,Zion Market,-15.825702,35.008298,715093,8249316,,,0,5,5,0,2,2,0,3,3,0,1,1,5,6,11,1,0,1,30,30,60,30,30,60,5,5,10,2,1,3,2,0,2,0,Permanent,2,1,2,1,1,Tap,5,0,,0,,1,1,1,0,0,0.2,,0.25,,,Soche West Ward,
87,1264,,,,CG,881113006,Kajombo,Blantyre,,30501102,Patricia Fatch,07-Jan-14,,Bizmark,Blantyre City,Green Corner Stage,-15.840608,34.994551,713605,8247680,,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,2,5,0,0,0,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,5,0,,0,,1,1,1,1,1,0.25,,0.7,,,Soche West Ward,
87,1406,MADALITSO CBCC,,,CG,882698045,Kammata,Blantyre,,30506135,Bridget Mpata,09-Sep-13,,Denga,Kuntaja,Chileka,-15.648722,34.962641,710384,8268948,Stepha0,Khungulu,0,2,2,0,0,0,0,2,2,0,0,0,2,8,10,0,0,0,13,37,50,13,37,50,7,3,10,1,2,3,0,0,0,0,Permanent,1,1,2,1,1,Borehole,100,1,1,0,,1,1,0,1,1,0.8,,2.5,,,,
87,1412,KUNTAJA CBCC,,,CG,,Kammata,Blantyre,,30506141,Bridget Mpata,09-Sep-13,,Kuntaja,Kuntaja,Chileka,-15.637498,34.92872,706758,8270223,Stepha0,,0,2,2,0,0,0,0,2,2,0,0,0,2,8,10,0,0,0,13,37,50,13,37,50,7,3,10,1,2,3,0,0,0,0,Permanent,1,1,1,1,1,Borehole,100,0,,0,,0,0,0,0,0,,,,,Vey good structure,,
87,1408,KUMANDA CBCC,,,CG,888113703,Kammata,Blantyre,,30506137,Andrew Kamba,09-Sep-13,,Kumanda,Kuntaja,Chileka,-15.634929,34.965682,710724,8270471,Open Arms,Khungulu,0,2,2,0,0,0,0,2,2,0,3,3,2,8,10,0,0,0,19,21,40,11,9,20,6,6,12,9,10,19,0,1,1,0,Permanent,1,1,2,1,1,Borehole,150,1,2,0,,1,1,1,1,1,1.5,,4,,,,
87,1269,TI0E CENTRE CBCC,,,CG,0884482783/0881817352,Kantimbanya,Blantyre,,30501107,Elizabeth R. Mgodi,06-Dec-13,,Zonsezi,Somba,Madzi Abango,-15.842022,35.011546,715424,8247506,,Ti0e,2,1,3,0,0,0,2,1,3,0,2,2,4,6,10,2,0,2,40,44,84,8,12,20,3,7,10,2,3,5,2,0,2,0,,,1,1,0,1,Borehole,1000,1,0.5,0,,1,0,0,0,1,1,,5,,Lack of voluntary spirit,,
87,1669,TILOWE CBCC,,,CG,888501654,Kantimbanya,Blantyre,,30508024,Stonard Jere,28-Jun-13,,Kanyola,Somba,Madziabango,-15.926962,34.893199,702661,8238224,,Limbikani,0,2,2,0,0,0,0,2,2,2,3,5,5,5,10,0,0,0,58,57,115,25,27,52,7,5,12,12,16,28,0,1,1,0,Temporary,1,0,,0,1,River,500,0,,0,,1,0,0,0,0,1,,10,,The CBCC needs more support and training for caregivers and committees,,
87,1672,NTAYAMWANA CBCC,,,CG,888425860,Kantimbanya,Blantyre,,30508027,Stonard Jere,28-Jun-13,,Kantimbanya,Somba,Madziabango,-15.98138,34.922122,705702,8232174,Bongo,Tiyende Pamodzi,1,1,2,0,0,0,1,1,2,2,3,5,2,8,10,2,2,4,12,20,32,10,14,24,7,4,11,4,3,7,0,0,0,0,Temporary,1,0,,0,1,Borehole,500,1,0.5,0,,1,0,0,0,0,0.2,,3,,The centre need more support especially caregivers who need to be trained,,
87,1691,MASUKU CBCC,,,CG,888425860,Kantimbanya,Blantyre,,30508046,Stonard Jere,27-Jun-13,,Kantimbanya,Somba,Madziabango,-15.967724,34.944545,708117,8233663,Save The Children,,0,3,3,0,0,0,0,3,3,1,2,3,3,7,10,2,1,3,27,15,42,16,6,22,0,0,0,9,7,16,1,0,1,0,Temporary,1,1,1,1,1,Unprotected Well,300,1,0.5,0,,1,0,0,0,1,2,,10,,The centre needs to be supported and the the caregivers need to be trained,,
87,1690,CHIMWAVI CBCC,,,CG,881026255,Kantimbanya,Blantyre,,30508045,Stonard Jere,27-Jun-13,,Kantimbanya,Somba,Mamuna M'modzi,-15.949864,34.933376,706940,8235650,Bongo,Tiyende Pamodzi,2,1,3,0,0,0,2,1,3,1,1,2,5,5,10,0,0,0,23,34,57,20,18,38,7,6,13,7,5,12,1,0,1,0,Permanent,1,1,1,1,1,Borehole,100,0,,0,,1,0,0,1,1,0.5,,0.5,,The caregivers need to be trained,,
87,1670,,,,CG,888425860,Kantimbanya,Blantyre,,30508025,E.R. Mgodi,28-Jun-13,,Kantimbanya,Somba,Madziabango,-15.965758,34.917632,705238,8233907,Bongo and Save The Children,Tiyende Pamodzi,1,6,7,0,0,0,0,0,0,0,0,0,3,21,24,0,0,0,47,58,105,42,42,84,14,9,23,7,10,17,1,0,1,0,Permanent,2,1,4,0,1,Borehole,200,1,1,0,,1,1,1,0,1,1,,1,,,,
87,1733,NAPERI CBCC,,,CG,99413453,Kantukule,Blantyre,,30508088,J. Manyumba,08-Jul-13,,D.C Lunzu,Somba,Mpemba,-15.84606,34.944939,708284,8247126,,Chiyambi,0,2,2,0,0,0,0,2,2,0,0,0,5,5,10,0,0,0,52,113,165,30,50,80,6,16,22,9,11,20,0,0,0,0,Temporary,1,0,,0,1,Unprotected Well,300,0,,0,,1,0,0,0,0,1,,8,,,,
87,1731,MTSECHE CBCC,,,CG,994358194,Kantukule,Blantyre,,30508086,J. Manyumba,08-Jul-13,,Khudu,Somba,Mpemba,-15.880679,34.915445,705090,8243324,,Chiyambi,0,4,4,0,0,0,0,4,4,0,0,0,5,5,10,0,0,0,22,41,63,7,5,12,4,6,10,2,1,3,0,0,0,0,,,0,,0,1,Borehole,600,0,,0,,1,0,0,0,0,1,,7,,,,
87,1732,CHIYAMBI CBCC,,,CG,999513510,Kantukule,Blantyre,,30508087,J. Manyumba,08-Jul-13,,D. C. Lunzu,Somba,Pemba,-15.857359,34.943987,708171,8245877,,Chiyambi,1,3,4,1,2,3,0,1,1,0,0,0,0,10,10,0,0,0,35,39,74,36,21,57,9,11,20,8,9,17,0,0,0,0,Permanent,1,1,2,1,1,Borehole,100,1,1.5,0,,1,0,0,1,1,1,,3,,,,
